"SMILES","Binary_Activity"
"CCC1CNCCN1C(=NC)C(C=N)NC(=O)c1nc(-c2c(F)cccc2F)sc1N",1
"N=CC(NC(=O)c1nc(-c2cc(F)ccc2F)sc1N)C(=NCC(F)F)N1CCCC(O)CC1",1
"NCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCCCCNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CCCn1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCNCC3)nc2c1Br",1
"CN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"CN(C)CCCN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCN(CCN4CCCCC4)CC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCCNCC3)nc2c1Br",1
"Cc1nccn1CC1CCCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCCC(CN4CCN(c5ccccn5)CC4)C3)nc2c1Br",1
"CN(C)CCN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCN4CCC3CC4)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(N3C=NC4CCCCC43)nc2c1Br",1
"CC(C)n1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"CC1CN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C(C)CN1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCNc4ccccc43)nc2c1Br",1
"Brc1c(Br)c(Br)c2c(nc(N3CCNCC3)n2Cc2ccccc2)c1Br",1
"CN(C)C1CCCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"OCCCN1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"CN1CCN(C2CCN(c3nc4c(Br)c(Br)c(Br)c(Br)c4[nH]3)CC2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(N3CCC(C4CCNCC4)CC3)nc2c1Br",1
"N=C(N)N1CCN(c2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"CCn1c(N2CCNCC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"CCn1c(N2CCN(CCCN3CCOCC3)CC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccncc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCn3ccnc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCC3CCNCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccccc3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCc3ccccc3)nc2c1Br",1
"CN(C)CCCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1ccc(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cc1",1
"NC1CCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"NCC(O)CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2n1Cc1ccccc1",1
"CN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Brc1c(Br)c(Br)c2[nH]c(NCCc3ccccn3)nc2c1Br",1
"CN(C)CCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CCN1CCC(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"Brc1c(Br)c(Br)c2[nH]c(NCCCN3CCOCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NCCN3CCN(c4ncccn4)CC3)nc2c1Br",1
"Cc1c(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cccc1-c1nncn1C",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCCCCCC3)nc2c1Br",1
"CCN1CCCC1CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CN(C)CC(CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1)C(O)c1ccccc1",1
"Fc1ccc(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cc1F",1
"O=c1[nH]cc(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c(=O)[nH]1",1
"NC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"COc1ccc(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)cc1OC",1
"OC1CCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Nc1cc(Br)c(Br)cc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Brc1c(Br)c(Br)c2[nH]c(Nc3ccccn3)nc2c1Br",1
"NC1CC=CCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1ccccc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Nc1cc(F)c(F)cc1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"OC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NC1CCCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)C1",1
"Brc1c(Br)c(Br)c2[nH]c(NC3COCC3N3CCCC3)nc2c1Br",1
"Brc1c(Br)c(Br)c2[nH]c(NC3COCC3N3CCCCC3)nc2c1Br",1
"CN(c1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCc1ccccc1CNc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"NCc1cccc(CNc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c1",1
"CN1CCCC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)CC1",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCCNCC3)nc2c1Br",1
"CC(C)NC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CNCCCN(Cc1ccccc1)c1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"CCCCCNC1CCCCC1Nc1nc2c(Br)c(Br)c(Br)c(Br)c2[nH]1",1
"Brc1c(Br)c(Br)c2[nH]c(NC3CCNCC3)nc2c1Br",1
"CCn1c(N2CCN(CCN3CCNCC3)CC2)nc2c(Br)c(Br)c(Br)c(Br)c21",1
"CN1CCC(N(C)CC(Nc2nc3c(Br)c(Br)c(Br)c(Br)c3[nH]2)c2ccccc2)CC1",1
"CN1CCN(c2ccc(Nc3ncc4c(n3)-c3c(c(C(N)=O)nn3C)CCC4)cc2)CC1",1
"COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)nn1C)CCC2",1
"COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(=O)NC(CN)c3ccccc3)nn1C)CCC2",1
"COc1cc(N2CCN(C)CC2)ccc1Nc1ncc2c(n1)-c1c(c(C(N)=O)c(C)n1C)CC2",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C(C)C)CC2",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1CCO)CC2",1
"CSc1ncc2ccc3c(C(N)=O)c(C)n(CCO)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)c(C)n(C(C)C)c3c2n1",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C1CCNCC1)CC2",1
"CSc1ncc2c(n1)-c1c(c(C(N)=O)cn1C1CCC(N)CC1)CC2",1
"CSc1ncc2ccc3c(C(N)=O)cn(C4CCC(N)CC4)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)cn(C4CCNCC4)c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)c[nH]c3c2n1",1
"CSc1ncc2ccc3c(C(N)=O)cn(CC(C)(C)CN)c3c2n1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1S(=O)(=O)CCO",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2nc(-c3cc(C(=O)NC(C)C)ccc3F)ccc2N)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1ccnn1",1
"COCC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC(C)C(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cc(-c2ccsc2)nn1",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1ccnn1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1=NO",1
"Cc1cn(C2C(C)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)CC2N)nn1",1
"CCOC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC(C)OC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1=O",1
"CON=C1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"COCc1cn(C2C(C)CN(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)CC2N)nn1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1NS(C)(=O)=O",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1N",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1NS(C)(=O)=O",1
"COCCS(=O)(=O)C1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1N=[N+]=[N-]",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1[S+](C)[O-]",1
"CSC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1S(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OS(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C12OCCO2",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OCCC(=O)O",1
"COC(=O)N(C)C1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cncn1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccnc(-c3c(F)cccc3F)n2)CC1N",1
"COC(=O)N(C)C1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"CC1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1C#N",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(C#N)C(N)C3)ccc2F)c(F)c1",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cncn1",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1C#N",1
"COC(=O)N(C)C1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"COC(=O)N(C)C1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"COC(=O)N(C)C1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1OCCC#N",1
"CC(=O)N(C)C1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cc(CO)nn1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1C#N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)ncc2N)CC1N",1
"CCOC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC1N",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC1N",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCC#N)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1OCCC#N",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1N=[N+]=[N-]",1
"CCOC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC1N",1
"CCOC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OC)C(N)C3)ccc2F)c(F)c1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4CCS(=O)(=O)CC4)cc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C(C)C)cc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C(C)(C)O)cc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC1N",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4CCOCC4)cc3F)n2)CC1N",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OC)C(N)C3)ccc2F)c(F)c1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC(C)C)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccnc(-c3c(F)cccc3F)n2)CC(N)C1S(C)(=O)=O",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(NC(=O)OC)C(N)C3)ccc2F)c(F)c1",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(NC(=O)OC)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC(N)C1S(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC(N)C1S(C)(=O)=O",1
"CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)n2)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)CC(N)C1S(C)(=O)=O",1
"CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3C3CC(C)C(OCCC#N)C(N)C3)n2)c1",1
"COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1Oc1ccccn1",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1S(C)(=O)=O",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1S(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC(N)C1S(C)(=O)=O",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(S(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3cc(C(=O)NC(C)C)ccc3F)ccc2N)CC1N",1
"CC(C)NC(=O)c1ccc(F)c(-c2ccc(N)c(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)n2)c1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"CC1CN(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1n1ccnn1",1
"COCCOc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1OCCS(C)(=O)=O",1
"COC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC(N)C1OCCS(C)(=O)=O",1
"CC(C)Oc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OC)C(N)C3)ccc2F)c(F)c1",1
"COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCS(C)(=O)=O)C(N)C3)ccc2F)c(F)c1",1
"COC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1OCCS(C)(=O)=O",1
"CC(C)Oc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC(C)C)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC(C)C)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1ccccc1=O",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)CC(N)C1n1ccnn1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(F)CCOCC4)cc3F)n2)CC(N)C1OCCC#N",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1n1ccnn1",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"CC1CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)sc2N)CC(N)C1n1ccnn1",1
"CCOCc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC1N",1
"CC1CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC(N)C1n1ccnn1",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3N3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"COc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(OCCC#N)C(N)C3)ccc2F)c(F)c1",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1OCCC#N",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2csc(-c3c(F)cccc3F)n2)CC(N)C1n1ccnn1",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC(N)C1n1ccnn1",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC(N)C1n1ccnn1",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC1N",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2nc(-c3c(F)cccc3F)c(F)cc2N)CC(N)C1n1ccnn1",1
"COC(=O)NC1C(C)CN(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC1N",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCOCC4)cc3F)n2)CC(N)C1n1ccnn1",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C)cc3F)n2)CC1N",1
"Cc1cc(F)c(-c2nc(C(=O)Nc3cnccc3C3CC(C)C(n4ccnn4)C(N)C3)ccc2F)c(F)c1",1
"COC(=O)NC1C(C)CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4COC4)cc3F)n2)CC1N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(OC4CCOCC4)cc3F)n2)CC(N)C1OCCC#N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cc(C4(O)CCC4)cc3F)n2)CC(N)C1OCCC#N",1
"CC1CC(c2ccncc2NC(=O)c2ccc(F)c(-c3c(F)cccc3F)n2)CC(N)C1n1cc(C2CC2)nn1",1
"C=C(C)c1cn(C2C(C)CC(c3ccncc3NC(=O)c3ccc(F)c(-c4c(F)cccc4F)n3)CC2N)nn1",1
